Year,Month,Day,Rank,Title,Principal,Collaborator,Peak_position,Weeks_in_chart,Hot,Weight,Gen_Principal,Gen_Collaborator,Principal_Sex,Collaborator_Sex
2018,7,14,2,Despacito,Luis Fonsi,Daddy Yankee,1,77,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,7,14,2,Despacito,Luis Fonsi,Justin Bieber,1,77,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,7,14,3,X,Nicky Jam,J Balvin,2,18,1,0.002222,Reggaeton,Reggaeton,1,1.0
2018,7,14,4,Dura,Daddy Yankee,Daddy Yankee,3,24,1,0.043622,Reggaeton,Reggaeton,1,1.0
2018,7,14,5,Mi Gente,J Balvin,Beyonce,1,53,1,0.002656,Reggaeton,Reggaeton,1,0.0
2018,7,14,5,Mi Gente,J Balvin,Willy William,1,53,1,0.002656,Reggaeton,Reggaeton,1,1.0
2018,7,14,6,El Farsante,Ozuna,Romeo Santos,1,33,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,14,7,Sin Pijama,Becky G,Natti Natasha,7,11,1,0.003273,,,0,0.0
2018,7,14,8,Estamos Bien,Bad Bunny,Bad Bunny,8,1,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,7,14,9,Dame Tu Cosita,Pitbull,Cutty Ranks,1,12,1,0.002866,English pop,English pop,1,1.0
2018,7,14,9,Dame Tu Cosita,Pitbull,El Chombo,1,12,1,0.002866,English pop,English pop,1,1.0
2018,7,14,9,Dame Tu Cosita,Pitbull,Karol G,1,12,1,0.002866,English pop,English pop,1,0.0
2018,7,14,10,Me Niego,Reik,Wisin,8,19,1,0.002604,,,1,1.0
2018,7,14,10,Me Niego,Reik,Ozuna,8,19,1,0.002604,,,1,1.0
2018,7,14,11,Oye Mujer,Raymix,Raymix,9,12,1,0.004129,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,7,14,12,La Modelo,Ozuna,Cardi B,3,28,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,7,14,13,Criminal,Natti Natasha,Ozuna,5,44,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,7,14,14,Unica,Ozuna,Ozuna,8,10,1,0.003247,Reggaeton,Reggaeton,1,1.0
2018,7,14,15,Escapate Conmigo,Wisin,Ozuna,3,62,1,0.009127,Reggaeton,Reggaeton,1,1.0
2018,7,14,16,Scooby Doo Pa Pa,DJ Kass,DJ Kass,6,21,1,0.025,Reggaeton,Reggaeton,1,1.0
2018,7,14,17,Soy Peor,Bad Bunny,Bad Bunny,12,44,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,7,14,18,Asesina,Brytiago ,Ozuna ,18,2,1,0.002698,,,1,1.0
2018,7,14,18,Asesina,Brytiago ,Daddy Yankee ,18,2,1,0.002698,,,1,1.0
2018,7,14,18,Asesina,Brytiago ,Darell ,18,2,1,0.002698,,,1,1.0
2018,7,14,18,Asesina,Brytiago ,Anuel AA,18,2,1,0.002698,,,1,1.0
2018,7,14,19,Mayores,Becky G,Bad Bunny,3,51,1,0.003571,,,0,1.0
2018,7,14,20,Clandestino,Shakira,Maluma,18,2,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,7,14,21,Echame La Culpa,Luis Fonsi,Demi Lovato,3,33,1,0.043622,Spanish Pop,Spanish Pop,1,0.0
2018,7,14,22,No Es Justo,J Balvin,Zion-Lennox,22,1,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,7,14,23,Corazon,Maluma,Nego do Borel,6,30,1,0.002794,Reggaeton,Reggaeton,1,1.0
2018,7,14,24,Felices Los 4,Maluma,Maluma,2,63,1,0.002484,Reggaeton,Reggaeton,1,1.0
2018,7,14,25,Madura,Cosculluela,Bad Bunny,11,7,1,0.003061,Reggaeton,Reggaeton,1,1.0
2018,7,21,1,Te Bote,Casper Magico,Bad Bunny,1,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,1,Te Bote,Casper Magico,Ozuna,1,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,1,Te Bote,Casper Magico,Nicky Jam,1,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,1,Te Bote,Casper Magico,Nio Garcia,1,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,1,Te Bote,Casper Magico,Darell,1,11,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,2,Despacito,Luis Fonsi,Daddy Yankee,1,78,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,7,21,2,Despacito,Luis Fonsi,Justin Bieber,1,78,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,7,21,3,X,Nicky Jam,J Balvin,2,19,1,0.012291,Reggaeton,Reggaeton,1,1.0
2018,7,21,4,Dura,Daddy Yankee,Daddy Yankee,3,25,1,0.043622,Reggaeton,Reggaeton,1,1.0
2018,7,21,5,Mi Gente,J Balvin,Willy William,1,54,1,0.002656,Reggaeton,Reggaeton,1,1.0
2018,7,21,5,Mi Gente,J Balvin,Beyonce,1,54,1,0.012153,Reggaeton,Reggaeton,1,0.0
2018,7,21,6,El Farsante,Ozuna,Romeo Santos,1,34,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,21,7,Sin Pijama,Becky G,Natti Natasha,7,12,1,0.002381,,,0,0.0
2018,7,21,8,Estamos Bien,Bad Bunny,Bad Bunny,8,2,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,7,21,9,Me Niego,Reik,Wisin,8,20,1,0.002604,,,1,1.0
2018,7,21,9,Me Niego,Reik,Ozuna,8,20,1,0.002604,,,1,1.0
2018,7,21,10,Oye Mujer,Raymix,Raymix,9,13,1,0.004129,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,7,21,11,Dame Tu Cosita,Pitbull,El Chombo,1,13,1,0.002866,English pop,English pop,1,1.0
2018,7,21,11,Dame Tu Cosita,Pitbull,Karol G,1,13,1,0.002866,English pop,English pop,1,0.0
2018,7,21,11,Dame Tu Cosita,Pitbull,Cutty Ranks,1,13,1,0.002866,English pop,English pop,1,1.0
2018,7,21,12,La Modelo,Ozuna,Cardi B,3,29,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,7,21,13,Criminal,Natti Natasha,Ozuna,5,45,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,7,21,14,Unica,Ozuna,Ozuna,8,11,1,0.002619,Reggaeton,Reggaeton,1,1.0
2018,7,21,15,Asesina,Brytiago ,Anuel AA,15,3,1,0.002698,,,1,1.0
2018,7,21,15,Asesina,Brytiago ,Ozuna ,15,3,1,0.002698,,,1,1.0
2018,7,21,15,Asesina,Brytiago ,Daddy Yankee ,15,3,1,0.002698,,,1,1.0
2018,7,21,15,Asesina,Brytiago ,Darell ,15,3,1,0.002698,,,1,1.0
2018,7,21,16,Escapate Conmigo,Wisin,Ozuna,3,63,1,0.009127,Reggaeton,Reggaeton,1,1.0
2018,7,21,17,Soy Peor,Bad Bunny,Bad Bunny,12,45,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,7,21,18,Clandestino,Shakira,Maluma,18,3,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,7,21,19,No Es Justo,J Balvin,Zion-Lennox,19,2,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,7,21,20,Scooby Doo Pa Pa,DJ Kass,DJ Kass,6,22,1,0.025,Reggaeton,Reggaeton,1,1.0
2018,7,21,21,Mayores,Becky G,Bad Bunny,3,52,1,0.008413,,,0,1.0
2018,7,21,22,Echame La Culpa,Luis Fonsi,Demi Lovato,3,34,1,0.043622,Spanish Pop,Spanish Pop,1,0.0
2018,7,21,23,Solita,Almighty,Ozuna,23,2,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,21,23,Solita,Almighty,Wisin,23,2,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,21,23,Solita,Almighty,Bad Bunny,23,2,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,21,24,Felices Los 4,Maluma,Maluma,2,64,1,0.002484,Reggaeton,Reggaeton,1,1.0
2018,7,21,25,Madura,Cosculluela,Bad Bunny,11,8,1,0.003061,Reggaeton,Reggaeton,1,1.0
2018,7,28,1,Te Bote,Casper Magico,Nicky Jam,1,12,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,28,1,Te Bote,Casper Magico,Ozuna,1,12,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,28,1,Te Bote,Casper Magico,Darell,1,12,1,0.00246,Reggaeton,Reggaeton,1,1.0
2018,7,28,1,Te Bote,Casper Magico,Nio Garcia,1,12,1,0.00246,Reggaeton,Reggaeton,1,1.0
2018,7,28,1,Te Bote,Casper Magico,Bad Bunny,1,12,1,0.00246,Reggaeton,Reggaeton,1,1.0
2018,7,28,2,Despacito,Luis Fonsi,Daddy Yankee,1,79,1,0.005045,Spanish Pop,Spanish Pop,1,1.0
2018,7,28,2,Despacito,Luis Fonsi,Justin Bieber,1,79,1,0.005045,Spanish Pop,Spanish Pop,1,1.0
2018,7,28,3,X,Nicky Jam,J Balvin,2,20,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,28,4,Dura,Daddy Yankee,Daddy Yankee,3,26,1,0.003899,Reggaeton,Reggaeton,1,1.0
2018,7,28,5,Mi Gente,J Balvin,Beyonce,1,55,1,0.004241,Reggaeton,Reggaeton,1,0.0
2018,7,28,5,Mi Gente,J Balvin,Willy William,1,55,1,0.004241,Reggaeton,Reggaeton,1,1.0
2018,7,28,6,El Farsante,Ozuna,Romeo Santos,1,35,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,7,28,7,Sin Pijama,Becky G,Natti Natasha,7,13,1,0.002381,,,0,0.0
2018,7,28,8,Estamos Bien,Bad Bunny,Bad Bunny,8,3,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,7,28,9,Dame Tu Cosita,Pitbull,El Chombo,1,14,1,0.002866,English pop,English pop,1,1.0
2018,7,28,9,Dame Tu Cosita,Pitbull,Cutty Ranks,1,14,1,0.002866,English pop,English pop,1,1.0
2018,7,28,9,Dame Tu Cosita,Pitbull,Karol G,1,14,1,0.002866,English pop,English pop,1,0.0
2018,7,28,10,Oye Mujer,Raymix,Raymix,9,14,1,0.094392,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,7,28,11,Me Niego,Reik,Wisin,8,21,1,0.002604,,,1,1.0
2018,7,28,11,Me Niego,Reik,Ozuna,8,21,1,0.002604,,,1,1.0
2018,7,28,12,La Modelo,Ozuna,Cardi B,3,30,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,7,28,13,Criminal,Natti Natasha,Ozuna,5,46,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,7,28,14,Bella,Wolfine,Wolfine,14,1,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,7,28,15,Mi Cama,Karol G,J Balvin,15,1,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,7,28,15,Mi Cama,Karol G,Nicky Jam,15,1,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,7,28,16,Unica,Ozuna,Ozuna,8,12,1,0.002646,Reggaeton,Reggaeton,1,1.0
2018,7,28,17,Asesina,Brytiago ,Ozuna ,15,4,1,0.002698,,,1,1.0
2018,7,28,17,Asesina,Brytiago ,Anuel AA,15,4,1,0.002698,,,1,1.0
2018,7,28,17,Asesina,Brytiago ,Daddy Yankee ,15,4,1,0.002698,,,1,1.0
2018,7,28,17,Asesina,Brytiago ,Darell ,15,4,1,0.002698,,,1,1.0
2018,7,28,18,Escapate Conmigo,Wisin,Ozuna,3,64,1,0.009127,Reggaeton,Reggaeton,1,1.0
2018,7,28,19,Soy Peor,Bad Bunny,Bad Bunny,12,46,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,7,28,20,No Es Justo,J Balvin,Zion-Lennox,19,3,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,7,28,21,Clandestino,Shakira,Maluma,18,4,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,7,28,22,Mayores,Becky G,Bad Bunny,3,53,1,0.003571,,,0,1.0
2018,7,28,23,Solita,Almighty,Wisin,23,3,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,28,23,Solita,Almighty,Ozuna,23,3,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,28,23,Solita,Almighty,Bad Bunny,23,3,0,0.003532,Reggaeton,Reggaeton,1,1.0
2018,7,28,24,Felices Los 4,Maluma,Maluma,2,65,1,0.002484,Reggaeton,Reggaeton,1,1.0
2018,7,28,25,Echame La Culpa,Luis Fonsi,Demi Lovato,3,35,1,0.043622,Spanish Pop,Spanish Pop,1,0.0
2018,8,4,1,Despacito,Luis Fonsi,Daddy Yankee,1,80,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2018,8,4,1,Despacito,Luis Fonsi,Justin Bieber,1,80,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2018,8,4,2,Te Bote,Casper Magico,Bad Bunny,1,13,1,0.003389,Reggaeton,Reggaeton,1,1.0
2018,8,4,2,Te Bote,Casper Magico,Nicky Jam,1,13,1,0.015198,Reggaeton,Reggaeton,1,1.0
2018,8,4,2,Te Bote,Casper Magico,Ozuna,1,13,1,0.015198,Reggaeton,Reggaeton,1,1.0
2018,8,4,2,Te Bote,Casper Magico,Darell,1,13,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,4,2,Te Bote,Casper Magico,Nio Garcia,1,13,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,4,3,X,Nicky Jam,J Balvin,2,21,1,0.002649,Reggaeton,Reggaeton,1,1.0
2018,8,4,4,Mi Gente,J Balvin,Beyonce,1,56,1,0.004241,Reggaeton,Reggaeton,1,0.0
2018,8,4,4,Mi Gente,J Balvin,Willy William,1,56,1,0.004241,Reggaeton,Reggaeton,1,1.0
2018,8,4,5,Dura,Daddy Yankee,Daddy Yankee,3,27,1,0.043622,Reggaeton,Reggaeton,1,1.0
2018,8,4,6,El Farsante,Ozuna,Romeo Santos,1,36,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,4,7,Sin Pijama,Becky G,Natti Natasha,7,14,1,0.002381,,,0,0.0
2018,8,4,8,Estamos Bien,Bad Bunny,Bad Bunny,8,4,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,8,4,9,Oye Mujer,Raymix,Raymix,9,15,1,0.094392,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,8,4,10,Dame Tu Cosita,Pitbull,Cutty Ranks,1,15,1,0.002866,English pop,English pop,1,1.0
2018,8,4,10,Dame Tu Cosita,Pitbull,Karol G,1,15,1,0.002866,English pop,English pop,1,0.0
2018,8,4,10,Dame Tu Cosita,Pitbull,El Chombo,1,15,1,0.002866,English pop,English pop,1,1.0
2018,8,4,11,Mi Cama,Karol G,Nicky Jam,11,2,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,4,11,Mi Cama,Karol G,J Balvin,11,2,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,4,12,No Es Justo,J Balvin,Zion-Lennox,12,4,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,8,4,13,La Modelo,Ozuna,Cardi B,3,31,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,8,4,14,Criminal,Natti Natasha,Ozuna,5,47,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,8,4,15,Bella,Wolfine,Wolfine,14,2,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,4,16,Brindemos,Anuel AA,Ozuna,16,1,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,4,17,Me Niego,Reik,Wisin,8,22,1,0.008413,,,1,1.0
2018,8,4,17,Me Niego,Reik,Ozuna,8,22,1,0.002604,,,1,1.0
2018,8,4,18,Asesina,Brytiago ,Ozuna ,15,5,1,0.002698,,,1,1.0
2018,8,4,18,Asesina,Brytiago ,Daddy Yankee ,15,5,1,0.002698,,,1,1.0
2018,8,4,18,Asesina,Brytiago ,Darell ,15,5,1,0.002698,,,1,1.0
2018,8,4,18,Asesina,Brytiago ,Anuel AA,15,5,1,0.002698,,,1,1.0
2018,8,4,19,Unica,Ozuna,Ozuna,8,13,1,0.003247,Reggaeton,Reggaeton,1,1.0
2018,8,4,20,Escapate Conmigo,Wisin,Ozuna,3,65,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,8,4,21,Soy Peor,Bad Bunny,Bad Bunny,12,47,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,8,4,22,Mayores,Becky G,Bad Bunny,3,54,1,0.003571,,,0,1.0
2018,8,4,23,Clandestino,Shakira,Maluma,18,5,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,8,4,24,Echame La Culpa,Luis Fonsi,Demi Lovato,3,36,1,0.043622,Spanish Pop,Spanish Pop,1,0.0
2018,8,4,25,Felices Los 4,Maluma,Maluma,2,66,1,0.002484,Reggaeton,Reggaeton,1,1.0
2018,8,11,1,Despacito,Luis Fonsi,Daddy Yankee,1,81,1,0.045813,Spanish Pop,Spanish Pop,1,1.0
2018,8,11,1,Despacito,Luis Fonsi,Justin Bieber,1,81,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,8,11,2,Te Bote,Casper Magico,Nio Garcia,1,14,1,0.003389,Reggaeton,Reggaeton,1,1.0
2018,8,11,2,Te Bote,Casper Magico,Darell,1,14,1,0.015198,Reggaeton,Reggaeton,1,1.0
2018,8,11,2,Te Bote,Casper Magico,Nicky Jam,1,14,1,0.015198,Reggaeton,Reggaeton,1,1.0
2018,8,11,2,Te Bote,Casper Magico,Ozuna,1,14,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,11,2,Te Bote,Casper Magico,Bad Bunny,1,14,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,11,3,X,Nicky Jam,J Balvin,2,22,1,0.002976,Reggaeton,Reggaeton,1,1.0
2018,8,11,4,Mi Gente,J Balvin,Beyonce,1,57,1,0.004241,Reggaeton,Reggaeton,1,0.0
2018,8,11,4,Mi Gente,J Balvin,Willy William,1,57,1,0.004241,Reggaeton,Reggaeton,1,1.0
2018,8,11,5,Dura,Daddy Yankee,Daddy Yankee,3,28,1,0.003899,Reggaeton,Reggaeton,1,1.0
2018,8,11,6,El Farsante,Ozuna,Romeo Santos,1,37,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,11,7,Sin Pijama,Becky G,Natti Natasha,7,15,1,0.002381,,,0,0.0
2018,8,11,8,Oye Mujer,Raymix,Raymix,8,16,1,0.094392,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,8,11,9,Estamos Bien,Bad Bunny,Bad Bunny,8,5,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,8,11,10,Dame Tu Cosita,Pitbull,El Chombo,1,16,1,0.002866,English pop,English pop,1,1.0
2018,8,11,10,Dame Tu Cosita,Pitbull,Cutty Ranks,1,16,1,0.002866,English pop,English pop,1,1.0
2018,8,11,10,Dame Tu Cosita,Pitbull,Karol G,1,16,1,0.002866,English pop,English pop,1,0.0
2018,8,11,11,Clandestino,Shakira,Maluma,11,6,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,8,11,12,Bella,Wolfine,Wolfine,12,3,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,11,13,No Es Justo,J Balvin,Zion-Lennox,12,5,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,8,11,14,Brindemos,Anuel AA,Ozuna,14,2,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,11,15,Mi Cama,Karol G,Nicky Jam,11,3,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,11,15,Mi Cama,Karol G,J Balvin,11,3,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,11,16,La Modelo,Ozuna,Cardi B,3,32,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,8,11,17,Criminal,Natti Natasha,Ozuna,5,48,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,8,11,18,Asesina,Brytiago ,Ozuna ,15,6,1,0.002698,,,1,1.0
2018,8,11,18,Asesina,Brytiago ,Darell ,15,6,1,0.002698,,,1,1.0
2018,8,11,18,Asesina,Brytiago ,Daddy Yankee ,15,6,1,0.002698,,,1,1.0
2018,8,11,18,Asesina,Brytiago ,Anuel AA,15,6,1,0.002698,,,1,1.0
2018,8,11,19,Unica,Ozuna,Ozuna,8,14,1,0.002646,Reggaeton,Reggaeton,1,1.0
2018,8,11,20,Me Niego,Reik,Ozuna,8,23,1,0.008413,,,1,1.0
2018,8,11,20,Me Niego,Reik,Wisin,8,23,1,0.008413,,,1,1.0
2018,8,11,21,Escapate Conmigo,Wisin,Ozuna,3,66,1,0.009127,Reggaeton,Reggaeton,1,1.0
2018,8,11,22,Soy Peor,Bad Bunny,Bad Bunny,12,48,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,8,11,23,Mayores,Becky G,Bad Bunny,3,55,1,0.008413,,,0,1.0
2018,8,11,24,La Chona,Los Tucanes de Tijuana,Los Tucanes de Tijuana,24,1,0,0.002696,Regional Mexicana,Regional Mexicana,1,1.0
2018,8,11,25,Echame La Culpa,Luis Fonsi,Demi Lovato,3,37,1,0.043622,Spanish Pop,Spanish Pop,1,0.0
2018,8,18,1,Despacito,Luis Fonsi,Daddy Yankee,1,82,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,8,18,1,Despacito,Luis Fonsi,Justin Bieber,1,82,1,0.033631,Spanish Pop,Spanish Pop,1,1.0
2018,8,18,2,Te Bote,Casper Magico,Darell,1,15,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,18,2,Te Bote,Casper Magico,Bad Bunny,1,15,1,0.005102,Reggaeton,Reggaeton,1,1.0
2018,8,18,2,Te Bote,Casper Magico,Nio Garcia,1,15,1,0.005102,Reggaeton,Reggaeton,1,1.0
2018,8,18,2,Te Bote,Casper Magico,Ozuna,1,15,1,0.005102,Reggaeton,Reggaeton,1,1.0
2018,8,18,2,Te Bote,Casper Magico,Nicky Jam,1,15,1,0.005102,Reggaeton,Reggaeton,1,1.0
2018,8,18,3,Mi Gente,J Balvin,Beyonce,1,58,1,0.005644,Reggaeton,Reggaeton,1,0.0
2018,8,18,3,Mi Gente,J Balvin,Willy William,1,58,1,0.005644,Reggaeton,Reggaeton,1,1.0
2018,8,18,4,X,Nicky Jam,J Balvin,2,23,1,0.034066,Reggaeton,Reggaeton,1,1.0
2018,8,18,5,Dura,Daddy Yankee,Daddy Yankee,3,29,1,0.003899,Reggaeton,Reggaeton,1,1.0
2018,8,18,6,El Farsante,Ozuna,Romeo Santos,1,38,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,18,7,Sin Pijama,Becky G,Natti Natasha,7,16,1,0.002381,,,0,0.0
2018,8,18,8,Oye Mujer,Raymix,Raymix,8,17,1,0.094392,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,8,18,9,Clandestino,Shakira,Maluma,9,7,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
2018,8,18,10,Dame Tu Cosita,Pitbull,Cutty Ranks,1,17,1,0.002866,English pop,English pop,1,1.0
2018,8,18,10,Dame Tu Cosita,Pitbull,Karol G,1,17,1,0.002866,English pop,English pop,1,0.0
2018,8,18,10,Dame Tu Cosita,Pitbull,El Chombo,1,17,1,0.002866,English pop,English pop,1,1.0
2018,8,18,11,Estamos Bien,Bad Bunny,Bad Bunny,8,6,1,0.002731,Reggaeton,Reggaeton,1,1.0
2018,8,18,12,No Es Justo,J Balvin,Zion-Lennox,12,6,1,0.004762,Reggaeton,Reggaeton,1,1.0
2018,8,18,13,La Modelo,Ozuna,Cardi B,3,33,1,0.011418,Reggaeton,Reggaeton,1,0.0
2018,8,18,14,Asesina,Brytiago ,Darell ,14,7,1,0.002698,,,1,1.0
2018,8,18,14,Asesina,Brytiago ,Daddy Yankee ,14,7,1,0.002698,,,1,1.0
2018,8,18,14,Asesina,Brytiago ,Ozuna ,14,7,1,0.002698,,,1,1.0
2018,8,18,14,Asesina,Brytiago ,Anuel AA,14,7,1,0.002698,,,1,1.0
2018,8,18,15,Criminal,Natti Natasha,Ozuna,5,49,1,0.002794,Reggaeton,Reggaeton,0,1.0
2018,8,18,16,Bella,Wolfine,Wolfine,12,4,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,18,17,Unica,Ozuna,Ozuna,8,15,1,0.005051,Reggaeton,Reggaeton,1,1.0
2018,8,18,18,Brindemos,Anuel AA,Ozuna,14,3,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,18,19,Mi Cama,Karol G,Nicky Jam,11,4,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,18,19,Mi Cama,Karol G,J Balvin,11,4,1,0.003527,Reggaeton,Reggaeton,0,1.0
2018,8,18,20,Escapate Conmigo,Wisin,Ozuna,3,67,1,0.009127,Reggaeton,Reggaeton,1,1.0
2018,8,18,21,Me Niego,Reik,Ozuna,8,24,1,0.008413,,,1,1.0
2018,8,18,21,Me Niego,Reik,Wisin,8,24,1,0.008413,,,1,1.0
2018,8,18,22,La Chona,Los Tucanes de Tijuana,Los Tucanes de Tijuana,22,2,0,0.002696,Regional Mexicana,Regional Mexicana,1,1.0
2018,8,18,23,Soy Peor,Bad Bunny,Bad Bunny,12,49,1,0.025499,Reggaeton,Reggaeton,1,1.0
2018,8,18,24,Mayores,Becky G,Bad Bunny,3,56,1,0.003571,,,0,1.0
2018,8,18,25,Madura,Cosculluela,Bad Bunny,11,9,1,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,25,1,Despacito,Luis Fonsi,Daddy Yankee,1,83,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2018,8,25,1,Despacito,Luis Fonsi,Justin Bieber,1,83,1,0.006688,Spanish Pop,Spanish Pop,1,1.0
2018,8,25,2,Te Bote,Casper Magico,Bad Bunny,1,16,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,2,Te Bote,Casper Magico,Ozuna,1,16,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,2,Te Bote,Casper Magico,Nicky Jam,1,16,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,2,Te Bote,Casper Magico,Darell,1,16,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,2,Te Bote,Casper Magico,Nio Garcia,1,16,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,3,Mi Gente,J Balvin,Beyonce,1,59,1,0.005644,Reggaeton,Reggaeton,1,0.0
2018,8,25,3,Mi Gente,J Balvin,Willy William,1,59,1,0.005644,Reggaeton,Reggaeton,1,1.0
2018,8,25,4,X,Nicky Jam,J Balvin,2,24,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,5,Dura,Daddy Yankee,Daddy Yankee,3,30,1,0.043622,Reggaeton,Reggaeton,1,1.0
2018,8,25,6,El Farsante,Ozuna,Romeo Santos,1,39,1,0.002381,Reggaeton,Reggaeton,1,1.0
2018,8,25,7,Sin Pijama,Becky G,Natti Natasha,7,17,1,0.002381,,,0,0.0
2018,8,25,8,Oye Mujer,Raymix,Raymix,8,18,1,0.094392,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2018,8,25,9,Mala Mia,Maluma,Maluma,9,1,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,25,10,Brindemos,Anuel AA,Ozuna,10,4,0,0.003061,Reggaeton,Reggaeton,1,1.0
2018,8,25,11,Clandestino,Shakira,Maluma,9,8,1,0.002845,Spanish Pop,Spanish Pop,0,1.0
